job_id;applicant;cv_name;job_url;applied_on;added_manually;used_cv;name;skills;jobId;randomIdx;template;first_company;first_title;second_company;second_title;third_company;third_title;company_name;title
349;Isabella;349_Isabella.pdf;https://fr.indeed.com/jobs?q=Web+Developer&start=190&pp=gQEdAAAAAAAAAAAAAAAB7XSOwgH4AQYBPHoHEAYeG0IM1gEGDlJRdh6r3BB4Od3_MZb4vT6l1HoaOQuwEIWXkmySBG-TwF28bd9SyMtwnv0-5rXSoipF1VqBdssRH5InkF0bet4B5YI1JwgF1FRl0fv-POYVozolyzeT4yRyinns6TDrytXzWRHcDPWJKpuvrklX4QJ4GVIIT3chlD9N26HMVUPiMpPy5_WTmQG3e-FOSutE3Ofsc42Kj4YsumzVwt5gLaMB7EzJwiHPiCQf75pz8dsGmfIlNxSUoM3ME_HsSK1Eyae8FlDh2SROiU52Lcrqf2aq3AyK6_WQWLRHl0KL5NEYP7efRHY8MCdreSjxzCs8Ht1Phdd_koFnz_Ya2AM_SJbr4LUXaWkrk-QkmAR3bpVRR6YMUDdFJF9goR6pL8bXHosRJ658JH13p2D6_90gppiJqByjKqml2q2f8F44cgPl7fxyy6InETfSxwZLmehtFqmMXtBDIkf2yp_3CvbdIPL4cK4Z84QKiWWHo1VK48JeARgPHa7M1b0R3ptj3HuCP31be5AdoNu3H5j94LCvpk4SGIXX5G9OTtbYC7a0XMNDbxymDbTNpAajKTlUlxfBokLNj9rAha2gG5qEQB4Bw_CSPqlER6gKTnnCywhidELciziVGRWrA1TMCqKqFyoeB0CDKxfZFI4OAAA&vjk=15e3435ade60b6cd;2022-11-19 21:08:20.319738;False;349;Isabella;JavaScript, React, Express, Git, Python, Redux, GraphQL, CSS, Java, Kubernetes, Adobe Illustrator;349;0;1;Spotify;Software Engineer;Self-employed / Freelancing;Technical Consultant & Web Developer;Klarna;Fullstack Developer;Captag - Scan Match;Developpeur Web (H/F)
350;Isabella;350_Isabella.pdf;https://fr.indeed.com/jobs?q=Web+Developer&start=190&pp=gQEdAAAAAAAAAAAAAAAB7XSOwgH4AQYBPHoHEAYeG0IM1gEGDlJRdh6r3BB4Od3_MZb4vT6l1HoaOQuwEIWXkmySBG-TwF28bd9SyMtwnv0-5rXSoipF1VqBdssRH5InkF0bet4B5YI1JwgF1FRl0fv-POYVozolyzeT4yRyinns6TDrytXzWRHcDPWJKpuvrklX4QJ4GVIIT3chlD9N26HMVUPiMpPy5_WTmQG3e-FOSutE3Ofsc42Kj4YsumzVwt5gLaMB7EzJwiHPiCQf75pz8dsGmfIlNxSUoM3ME_HsSK1Eyae8FlDh2SROiU52Lcrqf2aq3AyK6_WQWLRHl0KL5NEYP7efRHY8MCdreSjxzCs8Ht1Phdd_koFnz_Ya2AM_SJbr4LUXaWkrk-QkmAR3bpVRR6YMUDdFJF9goR6pL8bXHosRJ658JH13p2D6_90gppiJqByjKqml2q2f8F44cgPl7fxyy6InETfSxwZLmehtFqmMXtBDIkf2yp_3CvbdIPL4cK4Z84QKiWWHo1VK48JeARgPHa7M1b0R3ptj3HuCP31be5AdoNu3H5j94LCvpk4SGIXX5G9OTtbYC7a0XMNDbxymDbTNpAajKTlUlxfBokLNj9rAha2gG5qEQB4Bw_CSPqlER6gKTnnCywhidELciziVGRWrA1TMCqKqFyoeB0CDKxfZFI4OAAA&vjk=15e3435ade60b6cd;2022-11-19 21:08:47.626976;False;350;Isabella;JavaScript, React, Express, Git, Adobe Illustrator, C#, SQL, Docker, Python, Microsoft Azure, Kubernetes;350;1;1;Unumbox Ltd;Fullstack Developer;Spotify;Software Engineer;Shropshire Council;Web Developer;Bloom Kitchen;Apprentissage Développeur Web Frond End H/F
350;Mateo;350_Mateo.pdf;https://fr.indeed.com/jobs?q=Web+Developer&l=&vjk=3735b8ca23ff947c;2022-11-20 11:03:46.373370;False;350;Mateo;JavaScript, React, Express, Git, Apollo, Microsoft Azure, Python, Java, AWS, Redux, Adobe Illustrator;350;0;2;Dedalus HealthCare;Fullstack Developer;Unumbox Ltd;Fullstack Developer;Sainsbury's;Software Engineer;Bloom Kitchen;Apprentissage Développeur Web Frond End H/F
351;Mateo;351_Mateo.pdf;https://fr.indeed.com/jobs?q=Web+Developer&l=&vjk=566899cd2ad02255;2022-11-20 11:04:13.844003;False;351;Mateo;JavaScript, React, Express, Git, Python, CSS, Java, GraphQL, JQuery, TypeScript, Redux;351;1;1;Altran;Software Engineer;Dedalus HealthCare;Fullstack Developer;DAZN;Software Engineer;REUSSIR SA;DEVELOPPEUR FULL STACK JUNIOR H/F
351;Isabella;351_Isabella.pdf;https://fr.indeed.com/jobs?q=Web+Developer&l=&vjk=566899cd2ad02255;2022-11-20 16:39:46.454957;False;351;Isabella;JavaScript, React, Express, Git, Redux, Adobe Illustrator, SQL, C#, AWS, Kubernetes, GraphQL;351;0;2;Self-employed / Freelancing;Technical Consultant & Web Developer;Sainsbury's;Software Engineer;Inetum;Frontend / Backend Developer;REUSSIR SA;DEVELOPPEUR FULL STACK JUNIOR H/F
352;Mateo;352_Mateo.pdf;https://fr.indeed.com/jobs?q=Web+Developer&l=&vjk=ffbf60f459559fe5;2022-11-20 11:04:48.556733;False;352;Mateo;JavaScript, React, Express, Git, Microsoft Azure, CSS, JQuery, Python, SQL, C#, Kubernetes;352;0;2;TIER Mobility;Software Engineer;Unumbox Ltd;Fullstack Developer;Dedalus HealthCare;Fullstack Developer;SENEAFOOD;Apprenti developpeur web wordpress
352;Isabella;352_Isabella.pdf;https://fr.indeed.com/jobs?q=Web+Developer&l=&vjk=ffbf60f459559fe5;2022-11-20 16:40:37.489896;False;352;Isabella;JavaScript, React, Express, Git, Apollo, Docker, Python, CSS, NoSQL, Java, Microsoft Azure;352;1;1;DAZN;Software Engineer;Inetum;Frontend / Backend Developer;Sainsbury's;Software Engineer;SENEAFOOD;Apprenti developpeur web wordpress
353;Isabella;353_Isabella.pdf;https://at.indeed.com/jobs?q=Web+Developer&start=150&pp=gQDhAAAAAAAAAAAAAAAB7VZDDgD8AQUBKmIHIgc0CCgGLfr4RnR35iX9JxmTutL2yCBHJ55g-sJUi-5xNzabQ5eqTVokcQ2y1EJ2mBOEg0H0eGpXSeuqbK9fY68JXuEA7_RdyhHLGHw9TSWksed94J8C2HKU4VZtStKXQZtTE6y9M3eACwsiuHgajxgrpPRFzdvtiset4OutBJCcVlR_QWk4JjcQVRotqqqtNaCehtAX0p7y2SLqcpDTRLd6dmLpvSgQWN3iqskvjs16JDWg4jFPN_grTGvf4GxtI2DHgZycYMX4UMrH3LDL3h8CeGEt9uItHzbKpcUWkLjASnFjowD_0NWZdlYQ4rFV1xAtZav8AAA&vjk=aa7ccf66e390a7d9;2022-11-20 16:41:07.431775;False;353;Isabella;JavaScript, React, Express, Git, NoSQL, C#, JQuery, Python, SQL, Redux, Kubernetes;353;0;1;DAZN;Software Engineer;Self-employed / Freelancing;Technical Consultant & Web Developer;Unumbox Ltd;Fullstack Developer;i5invest Beratungs GmbH;GROWTH MARKETING TRAINEE (F/M/D)
353;Mateo;353_Mateo.pdf;https://at.indeed.com/jobs?q=Web+Developer&start=150&pp=gQDhAAAAAAAAAAAAAAAB7VZDDgD8AQUBKmIHIgc0CCgGLfr4RnR35iX9JxmTutL2yCBHJ55g-sJUi-5xNzabQ5eqTVokcQ2y1EJ2mBOEg0H0eGpXSeuqbK9fY68JXuEA7_RdyhHLGHw9TSWksed94J8C2HKU4VZtStKXQZtTE6y9M3eACwsiuHgajxgrpPRFzdvtiset4OutBJCcVlR_QWk4JjcQVRotqqqtNaCehtAX0p7y2SLqcpDTRLd6dmLpvSgQWN3iqskvjs16JDWg4jFPN_grTGvf4GxtI2DHgZycYMX4UMrH3LDL3h8CeGEt9uItHzbKpcUWkLjASnFjowD_0NWZdlYQ4rFV1xAtZav8AAA&vjk=aa7ccf66e390a7d9;2022-11-20 11:05:18.963293;False;353;Mateo;JavaScript, React, Express, Git, GraphQL, Apollo, C#, Python, Docker, Redux, Adobe Illustrator;353;1;2;Spotify;Software Engineer;TIER Mobility;Software Engineer;Inetum;Frontend / Backend Developer;i5invest Beratungs GmbH;GROWTH MARKETING TRAINEE (F/M/D)
354;Mateo;354_Mateo.pdf;https://at.indeed.com/jobs?q=Web+Developer&start=150&pp=gQDhAAAAAAAAAAAAAAAB7VZDDgD8AQUBKmIHIgc0CCgGLfr4RnR35iX9JxmTutL2yCBHJ55g-sJUi-5xNzabQ5eqTVokcQ2y1EJ2mBOEg0H0eGpXSeuqbK9fY68JXuEA7_RdyhHLGHw9TSWksed94J8C2HKU4VZtStKXQZtTE6y9M3eACwsiuHgajxgrpPRFzdvtiset4OutBJCcVlR_QWk4JjcQVRotqqqtNaCehtAX0p7y2SLqcpDTRLd6dmLpvSgQWN3iqskvjs16JDWg4jFPN_grTGvf4GxtI2DHgZycYMX4UMrH3LDL3h8CeGEt9uItHzbKpcUWkLjASnFjowD_0NWZdlYQ4rFV1xAtZav8AAA&vjk=d900ace12420668a;2022-11-20 11:05:54.584078;False;354;Mateo;JavaScript, React, Express, Git, SQL, C#, Redux, GraphQL, Python, TypeScript, AWS;354;1;2;Unumbox Ltd;Fullstack Developer;Klarna;Fullstack Developer;Shropshire Council;Web Developer;Toughbyte;Senior Vue Developer
354;Isabella;354_Isabella.pdf;https://at.indeed.com/jobs?q=Web+Developer&start=150&pp=gQDhAAAAAAAAAAAAAAAB7VZDDgD8AQUBKmIHIgc0CCgGLfr4RnR35iX9JxmTutL2yCBHJ55g-sJUi-5xNzabQ5eqTVokcQ2y1EJ2mBOEg0H0eGpXSeuqbK9fY68JXuEA7_RdyhHLGHw9TSWksed94J8C2HKU4VZtStKXQZtTE6y9M3eACwsiuHgajxgrpPRFzdvtiset4OutBJCcVlR_QWk4JjcQVRotqqqtNaCehtAX0p7y2SLqcpDTRLd6dmLpvSgQWN3iqskvjs16JDWg4jFPN_grTGvf4GxtI2DHgZycYMX4UMrH3LDL3h8CeGEt9uItHzbKpcUWkLjASnFjowD_0NWZdlYQ4rFV1xAtZav8AAA&vjk=d900ace12420668a;2022-11-20 16:41:52.128560;False;354;Isabella;JavaScript, React, Express, Git, Apollo, Docker, Kubernetes, CSS, GraphQL, AWS, Microsoft Azure;354;0;1;Sainsbury's;Software Engineer;DAZN;Software Engineer;Shropshire Council;Web Developer;Toughbyte;Senior Vue Developer
355;Isabella;355_Isabella.pdf;https://fr.indeed.com/jobs?q=Web+Developer&start=220&pp=gQFKAAAAAAAAAAAAAAAB7XTlOAIoAQcBRIoBCR4bTAoeB5oBBxgJQBDUlj1mW5U5ow05SOqtludzj-pHso2qsXwrIa8zNqvRa1kLDp_M4GtWiC876115RB3YGhS8e4-G-WS8DtCAcZn7J_ihzRBy5df9xRAZ3NgjmeJjBSINOpWr1EXDSeMYT3AJ5g8b6eWR_QqDLcABg6SXgMP4UQj7UWnMgJupBDKtElNboAwtpSYXMqV5QII2nqJlBMwCsjcp_6qhBT5gsNJwbhU5lHdOaRNka8DqiJhMOIvFgYC8Ol9xt1AIxgHE6kxPZ-lzkEoZqrmtIVyMeH2TYSQ99bl-Yk0jJ0aqxc3UsqAjD_NsvZzDAyR0RWcbmriyI7gvzGprjy9pqtE-nyg_bxuLJSghPQFWamsGuoMI7PJFCDhfJTXfzCdyotss7HJXchhNaDMrIrfwS1Eoc_QmBVR_qGetYvZt0FMvFJlQRKfOo3OXDzeYLPn04LNDowSFayjoopeIGp4Ovuc79xD78lN9kbYnWzHpGGUlVaGf-9ov4gc9TjtLPZvvxv_tKIGrwpdsegh_a_lv_2YHRu_Yx4ebAl9lLLTsAGkh8lJTmTiPjafdxTCcUhT_-UwY-r5g7ThFZyO94uI-dmd4QRf2m7xAQi48mGfJcWvSqhWqDJHsSf6cQXA8sxzFHi1vRVd8PU6Kr_xQ3mt-IZzMYVnY3Vv7_zb8o3MYi1A39qIY7reuMGCdKYetxfGBjXAOBnOZYVXHAAA&vjk=eca59f7cbdbdd764;2022-11-20 16:42:21.826145;False;355;Isabella;JavaScript, React, Express, Git, Microsoft Azure, Apollo, JQuery, Kubernetes, TypeScript, AWS, NoSQL;355;0;2;Spotify;Software Engineer;Altran;Software Engineer;TIER Mobility;Software Engineer;Apside;Formation / Reconversion Développeur COBOL H/F
355;Mateo;355_Mateo.pdf;https://fr.indeed.com/jobs?q=Web+Developer&start=220&pp=gQFKAAAAAAAAAAAAAAAB7XTlOAIoAQcBRIoBCR4bTAoeB5oBBxgJQBDUlj1mW5U5ow05SOqtludzj-pHso2qsXwrIa8zNqvRa1kLDp_M4GtWiC876115RB3YGhS8e4-G-WS8DtCAcZn7J_ihzRBy5df9xRAZ3NgjmeJjBSINOpWr1EXDSeMYT3AJ5g8b6eWR_QqDLcABg6SXgMP4UQj7UWnMgJupBDKtElNboAwtpSYXMqV5QII2nqJlBMwCsjcp_6qhBT5gsNJwbhU5lHdOaRNka8DqiJhMOIvFgYC8Ol9xt1AIxgHE6kxPZ-lzkEoZqrmtIVyMeH2TYSQ99bl-Yk0jJ0aqxc3UsqAjD_NsvZzDAyR0RWcbmriyI7gvzGprjy9pqtE-nyg_bxuLJSghPQFWamsGuoMI7PJFCDhfJTXfzCdyotss7HJXchhNaDMrIrfwS1Eoc_QmBVR_qGetYvZt0FMvFJlQRKfOo3OXDzeYLPn04LNDowSFayjoopeIGp4Ovuc79xD78lN9kbYnWzHpGGUlVaGf-9ov4gc9TjtLPZvvxv_tKIGrwpdsegh_a_lv_2YHRu_Yx4ebAl9lLLTsAGkh8lJTmTiPjafdxTCcUhT_-UwY-r5g7ThFZyO94uI-dmd4QRf2m7xAQi48mGfJcWvSqhWqDJHsSf6cQXA8sxzFHi1vRVd8PU6Kr_xQ3mt-IZzMYVnY3Vv7_zb8o3MYi1A39qIY7reuMGCdKYetxfGBjXAOBnOZYVXHAAA&vjk=eca59f7cbdbdd764;2022-11-20 11:06:22.493587;False;355;Mateo;JavaScript, React, Express, Git, Redux, NoSQL, Apollo, GraphQL, SQL, Microsoft Azure, Python;355;1;1;Sainsbury's;Software Engineer;Klarna;Fullstack Developer;TIER Mobility;Software Engineer;Apside;Formation / Reconversion Développeur COBOL H/F
356;Isabella;356_Isabella.pdf;https://fr.indeed.com/jobs?q=Web+Developer&start=220&pp=gQFKAAAAAAAAAAAAAAAB7XTlOAIoAQcBRIoBCR4bTAoeB5oBBxgJQBDUlj1mW5U5ow05SOqtludzj-pHso2qsXwrIa8zNqvRa1kLDp_M4GtWiC876115RB3YGhS8e4-G-WS8DtCAcZn7J_ihzRBy5df9xRAZ3NgjmeJjBSINOpWr1EXDSeMYT3AJ5g8b6eWR_QqDLcABg6SXgMP4UQj7UWnMgJupBDKtElNboAwtpSYXMqV5QII2nqJlBMwCsjcp_6qhBT5gsNJwbhU5lHdOaRNka8DqiJhMOIvFgYC8Ol9xt1AIxgHE6kxPZ-lzkEoZqrmtIVyMeH2TYSQ99bl-Yk0jJ0aqxc3UsqAjD_NsvZzDAyR0RWcbmriyI7gvzGprjy9pqtE-nyg_bxuLJSghPQFWamsGuoMI7PJFCDhfJTXfzCdyotss7HJXchhNaDMrIrfwS1Eoc_QmBVR_qGetYvZt0FMvFJlQRKfOo3OXDzeYLPn04LNDowSFayjoopeIGp4Ovuc79xD78lN9kbYnWzHpGGUlVaGf-9ov4gc9TjtLPZvvxv_tKIGrwpdsegh_a_lv_2YHRu_Yx4ebAl9lLLTsAGkh8lJTmTiPjafdxTCcUhT_-UwY-r5g7ThFZyO94uI-dmd4QRf2m7xAQi48mGfJcWvSqhWqDJHsSf6cQXA8sxzFHi1vRVd8PU6Kr_xQ3mt-IZzMYVnY3Vv7_zb8o3MYi1A39qIY7reuMGCdKYetxfGBjXAOBnOZYVXHAAA&vjk=3a966d4bae04f840&advn=7064165252151973;2022-11-20 16:42:58.522578;False;356;Isabella;JavaScript, React, Express, Git, Docker, NoSQL, SQL, AWS, CSS, C#, Apollo;356;0;1;TIER Mobility;Software Engineer;Inetum;Frontend / Backend Developer;Sainsbury's;Software Engineer;TIK TRAK;Développeur Full Stack H/F
356;Mateo;356_Mateo.pdf;https://fr.indeed.com/jobs?q=Web+Developer&start=220&pp=gQFKAAAAAAAAAAAAAAAB7XTlOAIoAQcBRIoBCR4bTAoeB5oBBxgJQBDUlj1mW5U5ow05SOqtludzj-pHso2qsXwrIa8zNqvRa1kLDp_M4GtWiC876115RB3YGhS8e4-G-WS8DtCAcZn7J_ihzRBy5df9xRAZ3NgjmeJjBSINOpWr1EXDSeMYT3AJ5g8b6eWR_QqDLcABg6SXgMP4UQj7UWnMgJupBDKtElNboAwtpSYXMqV5QII2nqJlBMwCsjcp_6qhBT5gsNJwbhU5lHdOaRNka8DqiJhMOIvFgYC8Ol9xt1AIxgHE6kxPZ-lzkEoZqrmtIVyMeH2TYSQ99bl-Yk0jJ0aqxc3UsqAjD_NsvZzDAyR0RWcbmriyI7gvzGprjy9pqtE-nyg_bxuLJSghPQFWamsGuoMI7PJFCDhfJTXfzCdyotss7HJXchhNaDMrIrfwS1Eoc_QmBVR_qGetYvZt0FMvFJlQRKfOo3OXDzeYLPn04LNDowSFayjoopeIGp4Ovuc79xD78lN9kbYnWzHpGGUlVaGf-9ov4gc9TjtLPZvvxv_tKIGrwpdsegh_a_lv_2YHRu_Yx4ebAl9lLLTsAGkh8lJTmTiPjafdxTCcUhT_-UwY-r5g7ThFZyO94uI-dmd4QRf2m7xAQi48mGfJcWvSqhWqDJHsSf6cQXA8sxzFHi1vRVd8PU6Kr_xQ3mt-IZzMYVnY3Vv7_zb8o3MYi1A39qIY7reuMGCdKYetxfGBjXAOBnOZYVXHAAA&vjk=3a966d4bae04f840&advn=7064165252151973;2022-11-20 11:06:50.347143;False;356;Mateo;JavaScript, React, Express, Git, Apollo, CSS, Docker, Microsoft Azure, Python, C#, Java;356;1;2;Self-employed / Freelancing;Technical Consultant & Web Developer;DAZN;Software Engineer;Sainsbury's;Software Engineer;TIK TRAK;Développeur Full Stack H/F
358;Mateo;358_Mateo.pdf;https://fr.indeed.com/jobs?q=Web+Developer&start=220&pp=gQFKAAAAAAAAAAAAAAAB7XTlOAIoAQcBRIoBCR4bTAoeB5oBBxgJQBDUlj1mW5U5ow05SOqtludzj-pHso2qsXwrIa8zNqvRa1kLDp_M4GtWiC876115RB3YGhS8e4-G-WS8DtCAcZn7J_ihzRBy5df9xRAZ3NgjmeJjBSINOpWr1EXDSeMYT3AJ5g8b6eWR_QqDLcABg6SXgMP4UQj7UWnMgJupBDKtElNboAwtpSYXMqV5QII2nqJlBMwCsjcp_6qhBT5gsNJwbhU5lHdOaRNka8DqiJhMOIvFgYC8Ol9xt1AIxgHE6kxPZ-lzkEoZqrmtIVyMeH2TYSQ99bl-Yk0jJ0aqxc3UsqAjD_NsvZzDAyR0RWcbmriyI7gvzGprjy9pqtE-nyg_bxuLJSghPQFWamsGuoMI7PJFCDhfJTXfzCdyotss7HJXchhNaDMrIrfwS1Eoc_QmBVR_qGetYvZt0FMvFJlQRKfOo3OXDzeYLPn04LNDowSFayjoopeIGp4Ovuc79xD78lN9kbYnWzHpGGUlVaGf-9ov4gc9TjtLPZvvxv_tKIGrwpdsegh_a_lv_2YHRu_Yx4ebAl9lLLTsAGkh8lJTmTiPjafdxTCcUhT_-UwY-r5g7ThFZyO94uI-dmd4QRf2m7xAQi48mGfJcWvSqhWqDJHsSf6cQXA8sxzFHi1vRVd8PU6Kr_xQ3mt-IZzMYVnY3Vv7_zb8o3MYi1A39qIY7reuMGCdKYetxfGBjXAOBnOZYVXHAAA&vjk=945d417d7bf730b3;2022-11-20 11:07:43.673513;False;358;Mateo;JavaScript, React, Express, Git, JQuery, Redux, Kubernetes, CSS, Java, Docker, NoSQL;358;1;2;TIER Mobility;Software Engineer;Klarna;Fullstack Developer;DAZN;Software Engineer;Kicklox;Développeur Full Stack H/F
358;Isabella;358_Isabella.pdf;https://fr.indeed.com/jobs?q=Web+Developer&start=220&pp=gQFKAAAAAAAAAAAAAAAB7XTlOAIoAQcBRIoBCR4bTAoeB5oBBxgJQBDUlj1mW5U5ow05SOqtludzj-pHso2qsXwrIa8zNqvRa1kLDp_M4GtWiC876115RB3YGhS8e4-G-WS8DtCAcZn7J_ihzRBy5df9xRAZ3NgjmeJjBSINOpWr1EXDSeMYT3AJ5g8b6eWR_QqDLcABg6SXgMP4UQj7UWnMgJupBDKtElNboAwtpSYXMqV5QII2nqJlBMwCsjcp_6qhBT5gsNJwbhU5lHdOaRNka8DqiJhMOIvFgYC8Ol9xt1AIxgHE6kxPZ-lzkEoZqrmtIVyMeH2TYSQ99bl-Yk0jJ0aqxc3UsqAjD_NsvZzDAyR0RWcbmriyI7gvzGprjy9pqtE-nyg_bxuLJSghPQFWamsGuoMI7PJFCDhfJTXfzCdyotss7HJXchhNaDMrIrfwS1Eoc_QmBVR_qGetYvZt0FMvFJlQRKfOo3OXDzeYLPn04LNDowSFayjoopeIGp4Ovuc79xD78lN9kbYnWzHpGGUlVaGf-9ov4gc9TjtLPZvvxv_tKIGrwpdsegh_a_lv_2YHRu_Yx4ebAl9lLLTsAGkh8lJTmTiPjafdxTCcUhT_-UwY-r5g7ThFZyO94uI-dmd4QRf2m7xAQi48mGfJcWvSqhWqDJHsSf6cQXA8sxzFHi1vRVd8PU6Kr_xQ3mt-IZzMYVnY3Vv7_zb8o3MYi1A39qIY7reuMGCdKYetxfGBjXAOBnOZYVXHAAA&vjk=945d417d7bf730b3;2022-11-20 16:43:57.714434;False;358;Isabella;JavaScript, React, Express, Git, JQuery, Python, Docker, TypeScript, AWS, NoSQL, C#;358;0;1;Sainsbury's;Software Engineer;Dedalus HealthCare;Fullstack Developer;Unumbox Ltd;Fullstack Developer;Kicklox;Développeur Full Stack H/F
359;Mateo;359_Mateo.pdf;https://at.indeed.com/jobs?q=Web+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7VZDDgBJAQEBCQ6reM9tApIReHrIO7VLS_vjJURlg3BV2SpXhBZu-2558BXR1rCnv5XIWDwjsu4vB0ayAjCd5UWBoc06PlmRjUf42cQHjQAA&vjk=60a4eb21150a8796;2022-11-20 11:08:46.530740;False;359;Mateo;JavaScript, React, Express, Git, AWS, Microsoft Azure, TypeScript, Redux, SQL, Java, Adobe Illustrator;359;1;2;DAZN;Software Engineer;Klarna;Fullstack Developer;Self-employed / Freelancing;Technical Consultant & Web Developer;AST Advanced Sales Technologies GmbH;Wir suchen einen Rockstar Junior Webdeveloper:in
359;Isabella;359_Isabella.pdf;https://at.indeed.com/jobs?q=Web+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7VZDDgBJAQEBCQ6reM9tApIReHrIO7VLS_vjJURlg3BV2SpXhBZu-2558BXR1rCnv5XIWDwjsu4vB0ayAjCd5UWBoc06PlmRjUf42cQHjQAA&vjk=60a4eb21150a8796;2022-11-20 16:44:44.950364;False;359;Isabella;JavaScript, React, Express, Git, Python, Kubernetes, Docker, TypeScript, Adobe Illustrator, SQL, JQuery;359;0;1;Dedalus HealthCare;Fullstack Developer;Sainsbury's;Software Engineer;Klarna;Fullstack Developer;AST Advanced Sales Technologies GmbH;Wir suchen einen Rockstar Junior Webdeveloper:in
360;Mateo;360_Mateo.pdf;https://at.indeed.com/jobs?q=Web+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7VZDDgBJAQEBCQ6reM9tApIReHrIO7VLS_vjJURlg3BV2SpXhBZu-2558BXR1rCnv5XIWDwjsu4vB0ayAjCd5UWBoc06PlmRjUf42cQHjQAA&vjk=b0384067ef9a3426;2022-11-20 11:09:24.858724;False;360;Mateo;JavaScript, React, Express, Git, Apollo, Docker, TypeScript, AWS, CSS, Adobe Illustrator, C#;360;0;2;Sainsbury's;Software Engineer;Dedalus HealthCare;Fullstack Developer;Shropshire Council;Web Developer;nexxar GmbH;web frontend developer. (remote/Vienna)
360;Isabella;360_Isabella.pdf;https://at.indeed.com/jobs?q=Web+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7VZDDgBJAQEBCQ6reM9tApIReHrIO7VLS_vjJURlg3BV2SpXhBZu-2558BXR1rCnv5XIWDwjsu4vB0ayAjCd5UWBoc06PlmRjUf42cQHjQAA&vjk=b0384067ef9a3426;2022-11-20 16:45:22.124476;False;360;Isabella;JavaScript, React, Express, Git, SQL, TypeScript, C#, Adobe Illustrator, NoSQL, Redux, Python;360;1;1;Dedalus HealthCare;Fullstack Developer;Spotify;Software Engineer;Unumbox Ltd;Fullstack Developer;nexxar GmbH;web frontend developer. (remote/Vienna)
361;Mateo;361_Mateo.pdf;https://at.indeed.com/jobs?q=Web+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7VZDDgBJAQEBCQ6reM9tApIReHrIO7VLS_vjJURlg3BV2SpXhBZu-2558BXR1rCnv5XIWDwjsu4vB0ayAjCd5UWBoc06PlmRjUf42cQHjQAA&vjk=9dd2eb8bdb65b017;2022-11-20 11:10:08.122056;False;361;Mateo;JavaScript, React, Express, Git, SQL, Adobe Illustrator, Apollo, GraphQL, TypeScript, AWS, CSS;361;1;2;TIER Mobility;Software Engineer;Inetum;Frontend / Backend Developer;Shropshire Council;Web Developer;TeDaLoS GmbH;C# BACK-END DEVELOPER
361;Isabella;361_Isabella.pdf;https://at.indeed.com/jobs?q=Web+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7VZDDgBJAQEBCQ6reM9tApIReHrIO7VLS_vjJURlg3BV2SpXhBZu-2558BXR1rCnv5XIWDwjsu4vB0ayAjCd5UWBoc06PlmRjUf42cQHjQAA&vjk=9dd2eb8bdb65b017;2022-11-20 16:46:27.665497;False;361;Isabella;JavaScript, React, Express, Git, Python, Kubernetes, GraphQL, Apollo, Docker, Redux, Adobe Illustrator;361;0;1;Dedalus HealthCare;Fullstack Developer;DAZN;Software Engineer;Unumbox Ltd;Fullstack Developer;TeDaLoS GmbH;C# BACK-END DEVELOPER
362;Mateo;362_Mateo.pdf;https://at.indeed.com/jobs?q=Web+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7VZDDgBJAQEBCQ6reM9tApIReHrIO7VLS_vjJURlg3BV2SpXhBZu-2558BXR1rCnv5XIWDwjsu4vB0ayAjCd5UWBoc06PlmRjUf42cQHjQAA&vjk=68db95a16c369027;2022-11-20 11:10:55.722518;False;362;Mateo;JavaScript, React, Express, Git, Microsoft Azure, AWS, Docker, Python, Java, CSS, Kubernetes;362;1;2;Self-employed / Freelancing;Technical Consultant & Web Developer;DAZN;Software Engineer;Inetum;Frontend / Backend Developer;Morawa Digital GmbH;Web-Developer:in (m/w/d)
362;Isabella;362_Isabella.pdf;https://at.indeed.com/jobs?q=Web+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7VZDDgBJAQEBCQ6reM9tApIReHrIO7VLS_vjJURlg3BV2SpXhBZu-2558BXR1rCnv5XIWDwjsu4vB0ayAjCd5UWBoc06PlmRjUf42cQHjQAA&vjk=68db95a16c369027;2022-11-20 16:47:02.116944;False;362;Isabella;JavaScript, React, Express, Git, Python, Docker, TypeScript, Apollo, Redux, CSS, Microsoft Azure;362;0;1;Inetum;Frontend / Backend Developer;TIER Mobility;Software Engineer;Self-employed / Freelancing;Technical Consultant & Web Developer;Morawa Digital GmbH;Web-Developer:in (m/w/d)
